"pseudo_id","ad_age","ad_gender","time_spent_avg","par_negative_affect","ad_negative_affect","par_inter_problem_solving_avg","par_inter_corumination_avg","par_inter_reappraisal_avg","par_inter_acceptance_avg","par_inter_distraction_avg","par_inter_suppression_avg","par_intra_rumination_avg","par_intra_distraction_avg","par_intra_reappraisal_avg","par_intra_problem_solving_avg","par_intra_suppression_avg","par_intra_acceptance_avg","ad_inter_problem_solving_avg","ad_inter_corumination_avg","ad_inter_reappraisal_avg","ad_inter_acceptance_avg","ad_inter_distraction_avg","ad_inter_suppression_avg","ad_intra_rumination_avg","ad_intra_distraction_avg","ad_intra_reappraisal_avg","ad_intra_problem_solving_avg","ad_intra_suppression_avg","ad_intra_acceptance_avg"
48744,12,"Female",0.64639980309892,0.300629582606344,1.35929620631184,0.126492008614885,0.450146846647106,0.222813959122751,0.228096368554227,0.145303004061553,0.29513863304988,0.128099648505655,0.616787054375297,0.381080235632916,0.34336286665829,0.236488234586219,0.13842546038427,-0.0838925234155018,0.116256917873967,-0.195489713314027,0.0552806534951134,-0.113980052790908,-0.0260783599908633,1.0482317894426,0.385995424552507,0.979719854494043,0.647162935108691,0.824122527127634,0.245688833942831
53178,14,"Male",1.15435736278062,0.221053985789368,-0.316035358674897,1.02436999269977,0.521764883782385,1.48939220845962,1.02119981683009,1.26466639928702,1.04314924312946,0.203254378832799,-0.392496765253351,1.27497943987695,0.571921664182603,0.568053221323619,0.675560738898858,-0.593176343044149,-0.0402417558660859,-0.216709872465221,-0.496443484435921,-0.519815596557486,-0.156051834791924,-0.49022974901894,-1.07421677703901,-0.49861789970578,-0.230379063122962,-1.52203131902621,-0.810014083829052
83150,14,"Female",1.18854539696865,0.245840310575693,-0.421163563803102,0.733771702101474,0.718346080363581,1.07913579820321,1.07675537238564,1.11082024544086,0.479046679026892,0.643425319003739,0.826876454119868,0.393213058110565,0.844001436262376,-0.359297206026808,0.538808602146721,1.21878946892166,-0.138532354156684,1.21064055488521,1.28133429334186,1.0699279931861,-0.232974911715001,-0.192508951298142,1.20783450501228,0.921610020522141,0.919193586449687,-0.675877472872366,0.117336343521375
41923,14,"Other:",-0.0402127729659885,-0.19795053909751,-0.430967485371729,0.266451440663566,-0.170542808525308,1.08893971977184,0.491788052124207,0.640232010146746,-0.187619987639775,-0.353306707140052,0.0697958440980819,-0.444477573697713,0.0161147260227243,-1.38217302302027,-0.281452835761775,-0.670099419967226,-0.19408790971224,-0.678248334003682,-0.496443484435921,-0.596738673480563,-0.232974911715001,-0.618434877224068,-1.2137341224387,-0.985797386885267,-0.81936850505358,-1.67587747287237,-1.27155254536751
91453,13,"Male",0.125053333476588,0.571237135972518,-0.387830230469768,0.0115494798792526,0.829457191474692,0.0553262743936873,0.449771245401518,0.396534531155149,0.193332393312606,0.905330080908501,0.522643649887066,-0.11207794718044,0.251408843669784,1.22006787333827,0.721348284686404,-0.622480372348178,-0.19408790971224,-0.630629286384635,-0.401205389197826,-0.596738673480563,-0.232974911715001,-0.491450750239941,-1.02232422514645,-0.922305323393203,-0.6681080008519,-1.10444890144379,-1.27155254536751
86917,16,"Male",1.13743428585754,-0.0897152449798624,0.0975031028635649,-0.521783853454081,-0.170542808525308,-0.367530868463455,-0.498800183169911,-0.449179754559137,-0.0276199876397747,-0.372130236551816,-0.14275317550976,-0.739379534482027,-0.335257822996883,0.529591682862081,0.363253046591166,-0.150099419967226,0.36591209028776,0.161751665996318,0.223556515564079,0.163261326519437,0.287025088284999,-0.205101543890735,-0.87883216165439,-0.7191307202186,-0.53858419132809,-1.21587747287237,-0.991552545367513
47929,13,"Female",1.22558243400569,-0.202307837572455,0.145503102863565,0.270808739138512,-0.13350577148827,-0.235679016611604,0.428607224237497,-0.296587161966544,0.25682445680467,-0.28867344642836,-0.241024780448033,0.535188366752541,0.37486563379324,-0.0444823912119932,0.890660453998573,1.32990058003277,1.69052747490314,1.36021320445786,1.46509497710254,1.17249209575021,1.767025088285,0.804642045852855,1.00270629988407,1.01420261311473,1.06449273174883,0.324122527127634,0.766908993094025
42892,17,"Female",0.884934285857541,-0.193048578313196,-0.254496897136435,0.761549479879253,-0.170542808525308,0.870802464869878,-0.437133516503244,0.65248691210753,-0.020953320973108,-0.412130236551816,0.586135713379128,0.689509354406862,0.945853288114228,-0.720408317137919,-1.26674695340883,-0.545099419967226,-0.110754576378906,-0.428248334003682,-0.454776817769254,-0.596738673480563,-0.232974911715001,-0.521212655001846,-0.361609939432168,-0.874686275774156,-0.400250857994757,-0.9467108062057,-1.06321921203418
64037,15,"Male",0.173588132011387,-0.0789460142106317,-0.269881512521051,0.178216146545919,-0.0936197316022306,0.143238362305775,0.175045970676243,0.226204860825479,-0.0722353722551593,-0.296745621167201,-0.841214713971299,-0.417328252430744,-0.72295013068919,-0.239639086368688,-0.785977722639603,2.560669810802,0.267450551826222,2.97559781984247,1.31124882325639,2.8647997880579,0.843948165208076,0.137975379186187,2.50270629988407,2.73215133106345,1.15423632149242,1.07412252712763,1.42075514694018
97790,12,"Male",1.45743428585754,-0.0657152449798626,-0.182496897136435,0.318216146545919,-0.170542808525308,-0.167530868463455,-0.57880018316991,-0.329179754559137,-0.147619987639775,-0.358796903218483,-0.196086508843094,-0.406046201148693,-0.0552578229968834,-1.03040831713792,-0.196746953408834,-0.310099419967226,-0.11408790971224,0.00175166599631771,-0.176443484435921,-0.196738673480563,0.167025088284999,0.208231789442599,0.48116783834561,-0.2791307202186,-0.17858419132809,0.304122527127634,0.488447454632487
91907,13,"Male",0.442818901242156,-0.171253706518324,-0.400650743290281,-0.744860776531004,-0.170542808525308,-0.395223176155763,-0.978800183169911,-0.581487446866829,-0.110696910716698,-0.309566133987714,-0.430958303714889,-0.596815431917925,-0.556283464022524,-1.20117754790715,-1.4782854149473,-0.516253266121072,-0.155626371250701,-0.524402180157528,-0.496443484435921,-0.596738673480563,-0.194513373253463,-0.567152825942017,-0.471652674474902,-0.267848668936548,-0.397045729789629,-1.34895439594929,-1.19462946844444
69452,13,"Male",1.27386285728611,-0.088286673551291,-0.404496897136435,0.106787575117347,-0.0633999513824504,-0.873245154177741,-0.657371611741339,-0.460608325987708,-0.187619987639775,-0.126415950837531,-0.11227698503357,-0.437474772577265,-0.296210203949264,-0.148979745709348,0.0546816180197376,-0.277242277110083,-0.19408790971224,-0.213962619717968,-0.42501491300735,-0.0610243877662773,-0.232974911715001,-0.570815829605021,-0.351689304511533,-0.664368815456695,-0.6681080008519,0.359836812841919,-0.592981116796085
90195,14,"Male",0.269741978165233,-0.125099860364478,-0.262496897136435,-0.667937699607927,-0.170542808525308,-0.97214625307884,0.0596613552916279,-0.773795139174521,-0.187619987639775,0.485305660884081,-0.110445483202068,-0.327584662687155,-0.299873207612267,0.433437836708235,0.560176123514243,-0.630099419967226,-0.19408790971224,-0.598248334003682,-0.496443484435921,-0.596738673480563,-0.232974911715001,-0.485101543890735,-1.13216549498772,-0.985797386885267,-0.791917524661424,-1.05587747287237,-0.831552545367513
61461,13,"Male",-0.708279999856745,-0.152572387837005,-0.333068325707864,2.28535900368878,0.329457191474692,2.30532627439369,0.699771245401518,2.53939167401229,2.06238001236023,0.337869763448184,2.09010396734738,2.2291918940894,2.16807551033645,1.6188773971478,0.483253046591166,2.65132915146135,0.270197804573474,2.50032309456775,0.682127944135507,2.61754704080515,1.30273937399928,0.0482317894425978,1.8268821240599,2.50229785120997,2.02236818962429,1.57412252712763,0.942733168918201
11134,16,"Male",-0.422565714142459,0.474900139635522,0.614733872094334,-0.783322314992542,-0.170542808525308,-0.395223176155763,-0.555723260092988,-0.81225667763606,-0.0722353722551593,0.549408224986645,-0.0591634319200167,1.12113328603079,0.905254997515938,1.10651475978516,0.444791508129627,0.0991313492635435,0.382835167210837,0.0909824352270869,-0.26567425366669,-0.442892519634409,-0.194513373253463,0.163616404827214,0.759116556294328,0.270612869524989,0.410646577902679,0.574122527127634,0.266908993094025
61524,13,"Female",-0.0892323808091255,0.419914384649767,-0.187830230469769,0.196734665064437,-0.0594316974141965,-0.235679016611604,0.1323109279412,0.0367461713667893,-0.0765088765286636,-0.0294141871691003,0.215765343008758,-0.316663485099311,0.202026127620401,-0.377815724545327,0.00177156510968457,-0.484914234782041,-0.19408790971224,-0.381952037707386,-0.38533237332481,-0.596738673480563,-0.232974911715001,-0.606089198211723,0.115241912419684,-0.825303559724773,-0.673399006142905,-0.898099695094589,-0.864145137960106
46248,13,"Female",0.34666505508831,-0.171253706518324,-0.158496897136435,0.216677685007458,0.0217648837823847,0.412469131536545,0.0596613552916279,0.495435630056248,-0.187619987639775,0.228895404473824,0.492118619362034,0.223697388594897,0.110383202644142,0.0680532213236194,0.214022277360397,-0.0700994199672259,-0.19408790971224,-0.558248334003682,-0.456443484435921,-0.0767386734805631,-0.152974911715001,0.0482317894425986,1.52116783834561,1.05420261311473,1.34141580867191,0.264122527127634,-0.471552545367513
34232,14,"Male",-1.45827999985674,-0.131143816408434,-0.411639754279292,-0.857498139168367,-0.0991142370967361,-0.158959439892027,-0.0502287545984822,-0.353465468844851,-0.0447628447826318,-0.114511188932769,0.625818253061667,0.360144275041783,0.22759931986026,0.351020254290652,0.768967332305452,-0.527242277110083,-0.19408790971224,-0.678248334003682,-0.282157770150207,-0.346738673480563,-0.16154634028643,-0.308911067700259,0.814977362155133,-0.688178339266219,-0.239536572280471,0.734836812841919,-0.521552545367513
37825,18,"Female",-1.42256571414246,-0.109715244979862,-0.211639754279292,-1.10749813916837,-0.170542808525308,-1.01610229703488,-0.550228754598482,-0.889179754559137,-0.187619987639775,-0.293082617504197,-0.993229365985951,-1.1755700106725,-0.96287687061593,-1.04183688856649,-0.445318381980262,-0.670099419967226,-0.19408790971224,-0.678248334003682,-0.496443484435921,-0.596738673480563,-0.232974911715001,-0.570815829605021,-0.792165494987723,-0.890559291647172,-0.572869905613804,-0.925877472872366,-0.700123973938942
